"cve_mun","pobreza_2020","pobreza_extrema_2020","pobreza_moderada_2020","carencia_social_2020","ingreso_2020","no_pobres_2020","rezago_educativo_2020","servicios_salud_2020","seguridad_social_2020","calidad_vivienda_2020","servicios_basicos_2020","alimentacion_2020","una_carencia_2020","tres_carencias_2020","ingreso_inferior_2020","ingreso_inferior_minimo_2020","p_0a2","p_3a5","p_6a11","p_12a14","p_15a17","p_18a24","p_60ymas","pob0_14","pnacoe","presoe15","p3ym_hli","p3hlinhe","phog_ind","pob_afro","pcon_disc","pclim_pmen","p15ym_an","pea","pe_inac","pocupada","pdesocup","psinder","prom_ocup","vph_pisoti","vph_s_elec","vph_aguafv","vph_nodren","vph_ndeaed","vph_sinltc"
"14113",0.392518671938744,0.0591853386054102,0.333333333333333,0.437582376200339,0.0479507939496642,0.122010920730559,0.271888533232913,0.334463064080839,0.627377141781209,0.125588401430992,0.335467269189732,0.147492625368732,0.830038285319777,0.297370237871085,0.440469465888408,0.123517228393899,0.0543872371283539,0.0560792845056804,0.118805897993715,0.0532390621223109,0.0477399081459995,0.102308436064781,0.139352187575538,0.28251148175006,0.111614696640077,0.0618201595358956,0.0266497461928934,0.000846023688663283,0.00906453952139231,0.00846023688663283,0.0546289581822577,0.00870195794053662,0.0473773265651438,0.445673193135122,0.297679477882524,0.44392071549432,0.00175247764080251,0.230299734106841,0.606666666666667,0.0484906108866175,0.00546707867839315,0.0218683147135726,0.0190159258378892,0.00166389351081531,0.0815307820299501
"14114",0.419444159573377,0.026253717567429,0.393190442005948,0.326171674700031,0.0826069121115783,0.171777253615014,0.202645882473592,0.245872218234027,0.591272689980515,0.0597374628243257,0.03379140600964,0.145113321710594,0.745667111065532,0.116911086042457,0.502051071684955,0.104553379140601,0.0482610292189057,0.0542936578712689,0.11294129990033,0.0569165398940356,0.0599066253999895,0.10418087394429,0.148927241252688,0.272412526884541,0.0544510307926349,0.0235010229239889,0.0141111052824844,0,0.00241305146094529,0.00409169595551592,0.0566017940513036,0.0102292398887898,0.036143314273724,0.434296805329696,0.343492629701516,0.426533074542307,0.00776373078738918,0.246288621937785,0.61,0.0149429807314196,0.00294927251278018,0.00294927251278018,0.00766810853322847,0.000196618167518679,0.0578057412504915
"14115",0.494145199063232,0.0999819852278869,0.394163213835345,0.411817690506215,0.0187353629976581,0.075301747432895,0.287335615204468,0.205188254368582,0.813547108629076,0.0907944514501892,0.163574130787246,0.151324085750315,0.905962889569447,0.197622050081066,0.512700414339759,0.235453071518645,0.0575565610859729,0.0611764705882353,0.123257918552036,0.0528506787330317,0.0552036199095023,0.100452488687783,0.175927601809955,0.294841628959276,0.184615384615385,0.0114027149321267,0.0602714932126697,0.00108597285067873,0.0738461538461539,0.00180995475113122,0.0821719457013575,0.0179185520361991,0.0615384615384615,0.413393665158371,0.33972850678733,0.388778280542986,0.0246153846153846,0.227692307692308,0.555,0.0512665862484922,0.0392038600723764,0.0591073582629674,0.0663449939686369,0.0205066344993969,0.0808202653799759
"14116",0.448803923531178,0.0482434190771695,0.400510459413472,0.506505855269743,0.0104594134721249,0.0342308077269543,0.238714843359023,0.652937643879491,0.898208387548794,0.0442898608747873,0.0629566609948954,0.0866780102091883,0.955309778800921,0.229856871184066,0.459213291962767,0.1297667901111,0.054410593389088,0.0585921943448825,0.117184388689765,0.0596375945838311,0.0602847471127041,0.110613301473517,0.116885702907208,0.289824771007567,0.235015929908403,0.0165770609318996,0.000398247710075667,0,0.00139386698526483,0.004778972520908,0.0379330943847073,0.0133412982875348,0.0266328156113102,0.474064117881322,0.292114695340502,0.470131421744325,0.00393269613699721,0.530963759458383,0.596666666666667,0.00855614973262032,0.00249554367201426,0.00980392156862745,0.0103386809269162,0.00089126559714795,0.0620320855614973
"14117",0.323502722323049,0.0226860254083485,0.300816696914701,0.52994555353902,0.0344827586206897,0.112068965517241,0.361388384754991,0.194419237749546,0.702132486388385,0.0351633393829401,0.0666969147005445,0.0605716878402904,0.853448275862069,0.115925589836661,0.357985480943739,0.104128856624319,0.042616226071103,0.0540109389243391,0.101185050136737,0.0524156791248861,0.0492251595259799,0.0902461257976299,0.196672743846855,0.250227894257065,0.0480856882406563,0.0177757520510483,0.00182315405651778,0,0.004102096627165,0.00319051959890611,0.103463992707384,0.0125341841385597,0.0542388331814038,0.38901549680948,0.40975387420237,0.376709206927985,0.012306289881495,0.202370100273473,0.523333333333333,0.00931232091690544,0.0136103151862464,0.0136103151862464,0.0250716332378223,0.00644699140401146,0.0644699140401146
"14118",0.396264802545777,0.0320308831968282,0.364233919348949,0.468151703270906,0.0280139809066722,0.107569513276645,0.258020762689759,0.304919401116386,0.760916062392404,0.0362564557358235,0.126923678856487,0.086806823517137,0.864416505816683,0.158380718869007,0.424278783452449,0.106786999843497,0.0428686255246941,0.0458158435295168,0.101679021166384,0.0516209699026525,0.0503706349915156,0.0944449406090917,0.186701795123694,0.241984460123247,0.0525587210860052,0.0123693846566044,0.000669822273823346,0,0.00107171563811735,0.00888630883272305,0.0628293292846298,0.0168795213003483,0.046173082075556,0.473742966866125,0.330981512905242,0.469456104313655,0.00428686255246941,0.248727337679736,0.536666666666667,0.0111063031876533,0.00692340977931631,0.021924130967835,0.0152891965959902,0.00201932785230059,0.066349343718448
"14119",0.498720563693677,0.0799925829779344,0.418727980715743,0.327832375301317,0.0541442610791767,0.11930279992583,0.204376043018728,0.357500463563879,0.716892267754497,0.136102354904506,0.127387353977378,0.166957166697571,0.826552938994993,0.232152790654552,0.552864824772854,0.173002039681068,0.0499803097925965,0.0533276450511945,0.110921501706485,0.0542137043843528,0.0522775006563402,0.114695458125492,0.14583880283539,0.268443160934628,0.0434497243370964,0.0204121816749803,0.00741664478865844,6.56340246783933e-05,0.0029207140981885,0.00735101076398005,0.0496521396692045,0.0120438435284852,0.0314386978209504,0.472171173536361,0.295779732213179,0.467051719611447,0.00511945392491468,0.319801785245471,0.645,0.0464936071290198,0.00374531835205993,0.0107193594214129,0.0179516983081493,0.000387446726075165,0.0613457316285677
"14120",0.26596062666078,0.0273135744509314,0.238647052209849,0.315252027214168,0.0761908940583498,0.342597137631183,0.110207232431039,0.341496121076172,0.476418638578633,0.0579624200974598,0.0231631670885173,0.114790230980385,0.581211968310468,0.112858995839995,0.34215152071913,0.075218763625594,0.0415525729584535,0.0473467159637275,0.0882511305520995,0.0450188995395163,0.046324020938834,0.121507682742394,0.116646833607519,0.222169319013797,0.173021711612194,0.0308291753894876,0.00976165787668194,5.07961105079543e-05,0.0182561221165588,0.0198558609568226,0.0366551506240133,0.012096924397101,0.0115259761149916,0.529434314194939,0.265780150370033,0.521988281675947,0.00744603251899267,0.275200458384101,0.576666666666667,0.0128835308118177,0.000672634138769597,0.00221781116384521,0.00101130307577247,5.17410875976613e-05,0.0204777113505835
"14121",0.351457989892711,0.0338080696159771,0.317676945112558,0.359349241953355,0.0772640056211659,0.211928762532768,0.18198524443964,0.314325865470367,0.523660243764019,0.0879928654433424,0.141177742345215,0.170553738886036,0.710807231846067,0.174769613274599,0.428721995513877,0.088992784368835,0.0472814641236318,0.04929849019666,0.107376976240619,0.048794233678403,0.0498324088630499,0.120754605048498,0.134191558152641,0.252751164239314,0.0974994809124077,0.0547563254530893,0.02132708450746,0.00106783733277964,0.0142971553999941,0.0312342419838045,0.0447898436804793,0.0137039124373387,0.0294841752439712,0.479251327381129,0.304659923471658,0.47358585708777,0.00566547029335865,0.252365556313588,0.608333333333333,0.0236699480146002,0.00541975445194116,0.00707886295763743,0.00420307488109722,0.000774250635991594,0.054750580687977
"14122",0.476203172910279,0.096387148380216,0.379816024530063,0.344220770563925,0.0514598053592854,0.128116251166511,0.193307558992134,0.141047860285295,0.664311425143314,0.217704306092521,0.34315424610052,0.0907878949473404,0.820423943474203,0.239434742034395,0.527662978269564,0.212638314891348,0.0546477364050362,0.0563889633002947,0.118537369407983,0.0567907848915082,0.0538440932226092,0.12054647736405,0.152290383069917,0.286364854004822,0.183230645593357,0.0322796678274846,0.00254487007768551,0,0.00535762121618002,0.00656308598982052,0.0471470667023841,0.010983123493169,0.0446021966246986,0.42084114653094,0.345566568443611,0.41695687114921,0.00388427538173051,0.236271095633539,0.633333333333333,0.139072847682119,0.0448293428425879,0.0193581253183902,0.0626591951095262,0.00458481915435558,0.180845644421803
"14123",0.386110640221506,0.0527773068881731,0.333333333333333,0.457930722721365,0.0393286997796237,0.116629937277505,0.270328304232356,0.440583149686388,0.67949369949709,0.0915974458947844,0.218907159405549,0.12002034243092,0.844097869695429,0.250381420579759,0.42543934000113,0.122450132790869,0.0495876342133928,0.0562269827273199,0.118055915763266,0.0541003164064526,0.0538928367653924,0.114165672493387,0.127236889880181,0.277970849110431,0.0343378805954666,0.00793609627055345,0.000881788474505939,0,0.000933658384770994,0.010373982053011,0.0688832408319934,0.0130193474765289,0.0448674723792728,0.447741065407957,0.324809378079776,0.44162041599668,0.00612064941127652,0.321074744540692,0.621666666666667,0.0179953560371517,0.00503095975232198,0.00677244582043344,0.0162538699690402,0.000773993808049536,0.0909442724458204
"14124",0.380306172237131,0.048426445474506,0.331894974383996,0.481367406684557,0.0280708709441327,0.110255550134179,0.244678580141498,0.598850329348622,0.753781410100024,0.046825445230544,0.072182239570627,0.139759697487192,0.861673578921688,0.246066113686265,0.408392290802635,0.109020492803123,0.053899330308922,0.0596549702188069,0.114896768817702,0.0557047186988859,0.0547171558189057,0.117257661327655,0.114248680677715,0.284155788044317,0.0495941733790081,0.00976761410980465,0.000879548189982409,0,0.00222201647995556,0.0127303027497454,0.057201493688856,0.0166651235996667,0.0356602783692868,0.522204734129556,0.247322778755054,0.516649692929667,0.0055550411998889,0.515662130049687,0.6,0.0114066325395059,0.00500778989539283,0.0161918539951035,0.0148564433563321,0.00133541063877142,0.0518584464722902
"14125",0.391109819872167,0.042068564787914,0.349041255084253,0.497327135386403,0.0232423009877978,0.0883788495061011,0.309006391632772,0.558919233004067,0.802847181871005,0.0515398024404416,0.0691458454386984,0.0804183614177804,0.888378849506101,0.242068564787914,0.414294015107496,0.111969785008716,0.053595769042037,0.0632462788288534,0.126219944386893,0.0598113516165967,0.0572487868709449,0.10381113352598,0.117823455645821,0.30287334387438,0.0328226378060084,0.02371735456082,0.00250804209148901,0,0.00507060683714083,0.00408919906221035,0.0365847009432419,0.0160296603238646,0.0449811896843138,0.45062973665558,0.301292186903658,0.448121694564091,0.00250804209148901,0.462624720571397,0.623333333333333,0.00572480065426293,0.00327131465957882,0.0157432017992231,0.0116540584747495,0.000817828664894705,0.0476385197301165
"15001",0.656887044669711,0.171479893060042,0.485407151609669,0.272529798373621,0.0182967583825331,0.0523003230477888,0.197713601425866,0.291787345438342,0.83956221454829,0.0973877687423415,0.388270023393116,0.407945304667484,0.929402918569678,0.403461624150607,0.67516987857859,0.306992870669489,0.0557225365393682,0.0587134606317775,0.12141973125884,0.0615275813295615,0.0613065770862801,0.12010843941537,0.110531588873173,0.297383309759547,0.0576968411126827,0.0169141914191419,0.126723833097595,0.00178276756247053,0.290443776520509,0.0296440358321546,0.0705740216878831,0.0129803158887317,0.0558551390853371,0.527964403583216,0.23389615747289,0.520582861857614,0.00738154172560113,0.308831329561528,0.65,0.0382912666015064,0.0258149830391537,0.103777381705284,0.209279595239464,0.012303800379463,0.197033289254298
"15002",0.546638383684651,0.0988604368008523,0.44778270299064,0.257999771706872,0.0617057301575223,0.133651358344114,0.0985227532151282,0.426670344722624,0.678977056540598,0.0640409786165436,0.202391370519747,0.256083060649874,0.804642911498364,0.268039913248611,0.608344113842173,0.210581386500266,0.0357011667162273,0.0439573894943064,0.0996868932463398,0.0540969173269896,0.0561201583608832,0.12430396426968,0.0907251599060097,0.233442366783863,0.309538386188319,0.0230078072615112,0.0112648463328027,9.329065285965e-05,0.0304127528322459,0.0129557394158839,0.042593013696234,0.0142443165585078,0.014926504457544,0.505256345222061,0.31413878150746,0.496119691907619,0.00913665331444198,0.340300978968788,0.608333333333333,0.0215221940742372,0.00209274149135367,0.0965304548959137,0.0110584866174689,0.000176230862429783,0.0624738407313581
"15003",0.487364386409407,0.0565408519023799,0.430823534507027,0.405855475432556,0.0206803958509279,0.0861213971718747,0.165183308430239,0.159423114402651,0.79287121851924,0.0754888585720782,0.240044175924121,0.292037506225774,0.893198206977197,0.219233850884601,0.508044782260335,0.170358821109162,0.0551901920188365,0.0569764137539074,0.115637559371575,0.0595745544594649,0.0598790240733975,0.12054966914302,0.105305890472131,0.287378719603784,0.142471481346162,0.0178216214021841,0.0653188811756587,0.0013599642755653,0.138371290545204,0.00393780700686071,0.0471724921852799,0.0117728250720578,0.0494052693541185,0.527950310559006,0.242154832947672,0.521312872975277,0.00663743758372914,0.228149230706775,0.626666666666667,0.0231138912197727,0.0247921275459608,0.0712487603936227,0.196582500572126,0.0107559691814784,0.169654435883744
"15004",0.57340106812557,0.10042985541227,0.472971212713299,0.336524684121402,0.0216881594372802,0.0683860883157483,0.197538100820633,0.169402110199297,0.777517259346099,0.0857105640224046,0.444509574052364,0.305132213104077,0.909860622639052,0.318418653119708,0.59508922756285,0.225869480265729,0.0618274310311094,0.0554359877388639,0.117915606861019,0.0611752429400639,0.0615013369855866,0.121502641361769,0.119024326615796,0.296354268571056,0.0272614622057001,0.00586969281940912,0.000326094045522729,0,0.000130437618209092,0.0547185808387139,0.0461749168460184,0.0126524489662819,0.0523054849018457,0.469314550316311,0.29354985977956,0.466836235570338,0.00247831474597274,0.267853648992369,0.61,0.0296013368345667,0.0128909047505371,0.0412986392933874,0.102888517545954,0.0035808068751492,0.132251133922177
"15005",0.652793968868598,0.18658299225053,0.466205841117896,0.235673238395053,0.0403496248517124,0.0711831678846361,0.170457521710327,0.43776030566497,0.78206477919917,0.0984680802986807,0.290078727217637,0.385044396398987,0.888467207263651,0.396707117289688,0.69314359372031,0.324568746373053,0.0536809728101176,0.0564360462119173,0.115168941559223,0.0581028369809894,0.0569916431349413,0.119207042906975,0.0782704325064295,0.283388797562247,0.0713798851002652,0.0126183507363091,0.00583663159341761,1.14556066602897e-05,0.0148922886583766,0.0173094216636978,0.0400602564910331,0.0115644349235625,0.0403065520342294,0.466495214420318,0.304890971263611,0.45632263570598,0.0101725787143373,0.39938254280101,0.671666666666667,0.0323864578644365,0.0115615153166386,0.0732782108081215,0.12509180506527,0.00447771802222275,0.185150086474449
"15006",0.622484853018176,0.0853466975839629,0.537138155434214,0.222978532425761,0.049966340040392,0.104645074425911,0.128057446331064,0.292018849577381,0.770289475652629,0.115715461141447,0.0355299573640512,0.261799685840377,0.845388585533697,0.191188570573715,0.672451193058568,0.261724885930137,0.05191429021585,0.0545139435953994,0.112336536946589,0.0541200567197101,0.0542776114699858,0.118323617457066,0.107531117063179,0.272884827477548,0.0720025208760044,0.0106349456436112,0.00685363163699386,0,0.0178036867811565,0.00669607688671813,0.0471876477075784,0.00582952576020167,0.0236332125413581,0.514810146525918,0.265007089963762,0.507089963762407,0.00772018276351032,0.281156451867024,0.723333333333333,0.0444444444444444,0.00341880341880342,0.00136752136752137,0.00717948717948718,0.000683760683760684,0.0823931623931624
"15007",0.683007545338217,0.163967700657459,0.519039844680757,0.246922296253806,0.0239597581961788,0.0460662754269073,0.197943785024048,0.259409610378149,0.837620791598641,0.105105237611967,0.289988086308079,0.432687640647752,0.929973966376914,0.362661607024666,0.706967303534395,0.353042403918281,0.0612460401267159,0.0651319957761352,0.127307286166843,0.0585427666314678,0.057571277719113,0.119493136219641,0.0906019007391763,0.312228088701162,0.0332840549102429,0.0104751847940866,0.0587539598732841,0.000380147835269271,0.151214361140444,0.00646251319957761,0.0405491024287223,0.00996832101372756,0.0650475184794087,0.426863780359028,0.316071805702218,0.415374868004224,0.0114889123548046,0.313284054910243,0.648333333333333,0.052146734660306,0.0236881065964797,0.0509952294785327,0.109228491528212,0.00460602072709327,0.269945714755716
"15008",0.624957221081451,0.160805954825462,0.464151266255989,0.313184462696783,0.00778576317590691,0.054072553045859,0.214279603011636,0.123673853524983,0.833803901437372,0.140485968514716,0.603268309377139,0.33709787816564,0.938141683778234,0.400667351129363,0.632742984257358,0.289998288843258,0.0547852955157661,0.0596181270797021,0.119711614641103,0.0542703216605926,0.0522896529868484,0.110996672476628,0.175487244493741,0.288385358897164,0.042742829979401,0.00728886071937886,0.000198066867374426,0,0.000396133734748851,0.00404056409443828,0.074473142132784,0.0118047852955158,0.0896054508001901,0.423546189193472,0.338852796704167,0.420020598954207,0.00352559023926478,0.107391855490414,0.606666666666667,0.0697808535178777,0.0164359861591695,0.0821799307958477,0.103806228373702,0.00360438292964245,0.125144175317186
"15009",0.597446534294575,0.088344274839905,0.50910225945467,0.197269322163599,0.086793668693866,0.11849047484796,0.0891497845261589,0.335071891739498,0.713621168794555,0.149140118409924,0.0702807201256595,0.154637722018607,0.794715856458174,0.167606427967296,0.684260340730597,0.303556325264811,0.0445725192268109,0.0504107333320859,0.0976216762410883,0.0499242154899796,0.0540596171478827,0.119309144664209,0.12174173387474,0.242529144289965,0.0771505024232331,0.00961808349394659,0.00232031586235288,1.87122246963942e-05,0.00626859527329204,0.0168410022267547,0.0362642914616119,0.0104227091558915,0.0166913044291836,0.473812241537396,0.331842592765854,0.46352051795438,0.0102917235830168,0.355700679253756,0.661666666666667,0.0693091395850376,0.00431322971666543,0.0118241987060311,0.016955454748271,0.000446196177586079,0.125158027812895
"15010",0.527375690607735,0.0625966850828729,0.464779005524862,0.241933701657459,0.095,0.135662983425414,0.129281767955801,0.434060773480663,0.635055248618784,0.0467403314917127,0.0413259668508287,0.229447513812155,0.769309392265193,0.167237569060773,0.622375690607735,0.219088397790055,0.0478713398959182,0.0523857295128221,0.106244905636717,0.0534516270612578,0.0503793341275315,0.11809517838109,0.10862750015675,0.259953602106715,0.210859615022885,0.0231362467866324,0.00322904257320208,0,0.00968712771960624,0.0137626183459778,0.0491880368675152,0.0109097749075177,0.0248291428929713,0.486300081509813,0.30531694777102,0.473854160135432,0.0124459213743808,0.38942880431375,0.65,0.0118741584037214,0.00293793609988983,0.0204431386950667,0.0150569225119354,0.000734484024972457,0.112988125841596
"15011",0.682923357923951,0.131840500984415,0.551082856939536,0.188675664776905,0.0581872524135968,0.0702255853120478,0.111689636359323,0.350997461868729,0.764926346751429,0.111831961477335,0.180574993476765,0.332732405057286,0.871587162274355,0.262162867376711,0.741110610337548,0.320041748701283,0.0423902820278451,0.0502722250923976,0.109340433705573,0.058644305792897,0.0583528726039555,0.12579316191763,0.0888606287008703,0.260647246618713,0.246234550729245,0.0238180397143955,0.01882393461299,0.000185457483871822,0.0499542979771887,0.00851779729497013,0.0491594801891666,0.0120149955622673,0.01642623428579,0.486110559154314,0.309197366503729,0.471366689186504,0.0147438699678099,0.354237041158314,0.671666666666667,0.0487375220199648,0.00416377515614157,0.0937917044787274,0.0202850584529974,0.00138792505204719,0.0788448193028346
"15012",0.627902083187206,0.0996001963947535,0.528231745809076,0.246685838535456,0.0420845900259522,0.0833274882513853,0.127867012695518,0.432208739566529,0.808935961282177,0.137967314301747,0.0608122325875009,0.234551448411307,0.874587921722663,0.237076523812864,0.669986673213158,0.261275163077786,0.0519100431300062,0.0530653111521873,0.122227356746765,0.0606130622304375,0.0577634011090573,0.119916820702403,0.0881854590264941,0.287815773259396,0.0668515095502157,0.0119377695625385,0.0106284658040665,7.70178681454097e-05,0.02818853974122,0.0102433764633395,0.0368145409735059,0.00785582255083179,0.0236444855206408,0.501463339494763,0.268715341959335,0.493915588416513,0.00754775107825015,0.368068391866913,0.758333333333333,0.0623249299719888,0.00630252100840336,0.00315126050420168,0.007703081232493,0,0.102941176470588
"15013",0.38307473415932,0.038827222231331,0.344247511927989,0.207276483415586,0.129591068991964,0.280059535195539,0.0989271641171102,0.308781441341983,0.477392839380674,0.055270449738486,0.00747104764090877,0.122905200949503,0.590349395812497,0.0952453822877328,0.512663981388875,0.157480429717317,0.0353406890546409,0.0439891993874051,0.0841133987939061,0.0436569316024855,0.0454423935501858,0.108044317648002,0.142859870835673,0.207100218838438,0.373014509026608,0.0210779989077174,0.0124543131795736,8.78409086569125e-05,0.0329365215764006,0.015929757826434,0.0407123515775081,0.0122900888720845,0.0144421911341789,0.520319893674309,0.311968896679996,0.509229024163888,0.0110908695104206,0.294183022261942,0.58,0.00704941908796478,0.000405674117326275,0.00047217807098632,0.000352470954398239,6.65039536600451e-06,0.0330325137829444
"15014",0.564381664589392,0.0927110741817846,0.471670590407607,0.294612934496607,0.036957023496284,0.104048377417717,0.163107602825093,0.18373263167613,0.772801551031713,0.102469648709782,0.173567834556617,0.371989105848682,0.858994599085999,0.250482389327425,0.601338688085676,0.24026219821816,0.0529145030351788,0.056543918671835,0.116790389819352,0.0601093395743436,0.0592316975060338,0.124113215826812,0.0881116068163534,0.286358151100709,0.0814470123601258,0.0171597308564324,0.121059752797484,0.0022215314854092,0.283789219629928,0.0054852629269363,0.035937614276311,0.0109156732246032,0.0381042931324508,0.513109778395378,0.259032399619688,0.505960652380604,0.00714912601477364,0.367073795070577,0.653333333333333,0.0220604060549537,0.0101155032642227,0.039027189898845,0.0590429729535835,0.00312074036874955,0.144737786067867
"15015",0.755940147827655,0.170903190914008,0.585036956913647,0.164088696592753,0.0374977465296557,0.0424734090499369,0.147214710654408,0.35565170362358,0.856859563728141,0.172850189291509,0.240418244095908,0.152442761853254,0.920028844420407,0.286172705967189,0.79343789435731,0.420010816657653,0.053166144200627,0.0551724137931034,0.109655172413793,0.0541065830721003,0.0551724137931034,0.121253918495298,0.108934169278997,0.272100313479624,0.0614733542319749,0.0104388714733542,0.00166144200626959,3.13479623824451e-05,0.00507836990595611,0.0100940438871473,0.0327899686520376,0.0104388714733542,0.031974921630094,0.480501567398119,0.298401253918495,0.473981191222571,0.00652037617554859,0.346677115987461,0.708333333333333,0.0895283772981615,0.00959232613908873,0.0756727950972555,0.0415667466027178,0.00253130828670397,0.180788702371436
"15016",0.628885261511256,0.0650547507311433,0.563830510780113,0.240461130381555,0.0609399442290689,0.0697136638781201,0.127831054886758,0.236754403863157,0.799224648031014,0.0747466503434673,0.0857988165680473,0.198904985377134,0.869346391892811,0.152621913895123,0.689825205740325,0.264299802761341,0.0458321889590772,0.05242378467454,0.10601483109036,0.059907992309805,0.0573331502334523,0.117344136226311,0.117687448503158,0.264178797033782,0.289858555341939,0.025233452348256,0.00566465256797583,0,0.015208733864323,0.0190195001373249,0.0442872837132656,0.0138698159846196,0.0314130733315023,0.459180170282889,0.334763801153529,0.450528700906344,0.0086514693765449,0.298510024718484,0.625,0.0175348117586385,0.00451263537906137,0.0233367715317174,0.0327488396080454,0.00141825683341929,0.130479628674575
"15017",0.477828981054787,0.0518177163338454,0.426113671274962,0.355965181771633,0.0375832053251408,0.128520225294419,0.0807987711213518,0.297695852534562,0.765591397849462,0.153917050691244,0.0912442396313364,0.178699436763953,0.833794162826421,0.172657450076805,0.515514592933948,0.165181771633385,0.0452601213568089,0.0497363970953944,0.109519546404058,0.0564010743061773,0.0476474684173878,0.116980005968368,0.104346961106137,0.260917139162439,0.136078782452999,0.0206903411916841,0.0026857654431513,0,0.00805729632945389,0.00785835074107232,0.0410822640007958,0.0102456978016512,0.0164130110414802,0.449716502536556,0.344673231871083,0.439371331940714,0.010345170595842,0.325276037003879,0.635,0.0270165959089155,0.00347356233114628,0.0223851794673871,0.0131223465843304,0.00115785411038209,0.0995754534928599
"15018",0.506524317912218,0.0654289756892338,0.441109634266604,0.183023910588975,0.114422101216253,0.196015378238934,0.0995297917649245,0.345224313624605,0.58371564550015,0.0590118481041604,0.0552673326758993,0.168031556832311,0.689562520544813,0.138046849318984,0.620960711172091,0.240020580542812,0.0425907810013287,0.0525047817897765,0.110689307772051,0.053483041072289,0.0551767437106689,0.113886901546234,0.0881747433894494,0.259267911635445,0.140007884477799,0.0373052606987983,0.00328519908306443,1.46008848136197e-05,0.00870212734891735,0.016776416650849,0.0288805501613398,0.00878973265779906,0.0209668705923579,0.484515761655156,0.305961541269401,0.476105652002511,0.00841010965264495,0.317642249120297,0.66,0.0197303708846844,0.00277729560840132,0.00514956894057745,0.00613319446855291,0.000173580975525082,0.0755655846785859
"15019",0.60028799581097,0.0579657023170572,0.542322293493913,0.24971854954837,0.0505039926691975,0.0994894619714622,0.100091635030763,0.348108391150674,0.785600209451499,0.0658724964000524,0.0342453200680717,0.200209451498887,0.85000654535934,0.136379107212986,0.650791988480168,0.257494436444561,0.0492131849083178,0.0557948051244549,0.104032935185938,0.0537363560033585,0.0533300831505105,0.123940304975488,0.103139134909672,0.262777281222069,0.0603179762194957,0.0102651607486254,0.00327726767964031,0,0.00839630562552477,0.0114568944503128,0.0362666233308957,0.00910051190379459,0.0176593266704585,0.52904850897863,0.260447983532407,0.521275155060805,0.00777335391782454,0.383521573088486,0.736666666666667,0.0269590222861251,0.00239635753654445,0.00994488377665948,0.00443326144260724,0.000239635753654445,0.087706685837527
"15020",0.286163304780326,0.0246897686452812,0.261473536135045,0.21498593282926,0.140891506945666,0.35795611545128,0.0460197442789319,0.275729106483458,0.39066856740938,0.013627571654651,0.00103619784470848,0.166174734356553,0.501149237609586,0.0753253033233691,0.42705795171946,0.111912507221985,0.0318118618884694,0.0410299750548657,0.0787748258611524,0.0434495167732174,0.0459712926486825,0.113882035413912,0.138711304371533,0.195066179577705,0.481989749321847,0.0263764125352708,0.00567740352503374,4.08936628453811e-05,0.0139515546407492,0.0186577336732051,0.0482545221575497,0.0116342470795109,0.00587846403402353,0.51702198715939,0.328648737067379,0.502487697823094,0.0145342893362959,0.270586551437412,0.545,0.00329948389829564,0.000323260246792478,0.000657667398646766,0.000356700961977907,5.57345253090479e-05,0.0211902665225
"15021",0.500853582199966,0.0554543902577818,0.445399191942184,0.433733568542651,0.00964547885961418,0.0557958231377682,0.22600011381096,0.188470949752461,0.882803163944688,0.108433392135663,0.257724918909691,0.212143629431514,0.934558698002618,0.252774142149889,0.51049906105958,0.148893188414044,0.067774241130347,0.0655228631317444,0.130450534378801,0.0639701886499495,0.0607354501462102,0.125740755117356,0.0918406955981678,0.327717827290842,0.031622803612556,0.00791863985715395,0.000802215148927361,0,0.00279481406723081,0.00657298863959838,0.0380664027120048,0.010040628315607,0.0532826126335947,0.465362420101959,0.266749475972362,0.462489972310638,0.00287244779132055,0.203400357115131,0.693333333333333,0.0463062674994616,0.00990738746500108,0.0281068274822313,0.0776437648072367,0.0018307129011415,0.159272022399311
"15022",0.513228809407153,0.0505267025967663,0.462640862322391,0.227829495345419,0.104483096521313,0.154458598726115,0.0788216560509554,0.298076923076923,0.61140372366487,0.114343459088682,0.0933365997060265,0.182079862812347,0.741058304752572,0.159603135717785,0.617711905928466,0.201984321411073,0.0399152710663931,0.0497782484940756,0.101939498245846,0.0543456675713246,0.0528231945455749,0.115244588601311,0.115641755477593,0.24597868537764,0.172105646389091,0.0221089561130602,0.0100615608658238,0.000132388958760839,0.0312437942675581,0.00754617064936784,0.0464685245250546,0.0119150062884755,0.013569868272986,0.457933408353743,0.348447739458529,0.444628317998279,0.0133050903554644,0.265837029191765,0.648333333333333,0.0406483148958065,0.00591715976331361,0.0771803447388732,0.00694623102649859,0.000771803447388732,0.073835863133522
